date,product_id,product_name,category,sales,units_sold,inventory_level,price
2025-01-31,P003,Coffee Beans 1kg,Food and Drink,900.72,36,466,25.02
2025-02-01,P003,Coffee Beans 1kg,Food and Drink,1172.18,47,419,24.94
2025-02-02,P003,Coffee Beans 1kg,Food and Drink,1223.53,49,370,24.97
2025-02-03,P003,Coffee Beans 1kg,Food and Drink,939.36,38,332,24.72
2025-02-04,P003,Coffee Beans 1kg,Food and Drink,863.45,35,297,24.67
2025-02-05,P003,Coffee Beans 1kg,Food and Drink,1002.86,41,256,24.46
2025-02-06,P003,Coffee Beans 1kg,Food and Drink,1038.94,41,215,25.34
2025-02-07,P003,Coffee Beans 1kg,Food and Drink,900.58,37,178,24.34
2025-02-08,P003,Coffee Beans 1kg,Food and Drink,1198.56,48,130,24.97
2025-02-09,P003,Coffee Beans 1kg,Food and Drink,1118.7,45,485,24.86
2025-02-10,P003,Coffee Beans 1kg,Food and Drink,1056.72,42,443,25.16
2025-02-11,P003,Coffee Beans 1kg,Food and Drink,860.65,35,408,24.59
2025-02-12,P003,Coffee Beans 1kg,Food and Drink,922.78,37,371,24.94
2025-02-13,P003,Coffee Beans 1kg,Food and Drink,969.54,39,332,24.86
2025-02-14,P003,Coffee Beans 1kg,Food and Drink,993.33,39,293,25.47
2025-02-15,P003,Coffee Beans 1kg,Food and Drink,1323.94,53,240,24.98
2025-02-16,P003,Coffee Beans 1kg,Food and Drink,1220.1,49,191,24.9
2025-02-17,P003,Coffee Beans 1kg,Food and Drink,1042.86,42,149,24.83
2025-02-18,P003,Coffee Beans 1kg,Food and Drink,950.0,38,111,25.0
2025-02-19,P003,Coffee Beans 1kg,Food and Drink,912.05,37,474,24.65
2025-02-20,P003,Coffee Beans 1kg,Food and Drink,973.83,39,435,24.97
2025-02-21,P003,Coffee Beans 1kg,Food and Drink,994.4,40,395,24.86
2025-02-22,P003,Coffee Beans 1kg,Food and Drink,1362.35,55,340,24.77
2025-02-23,P003,Coffee Beans 1kg,Food and Drink,1399.35,57,283,24.55
2025-02-24,P003,Coffee Beans 1kg,Food and Drink,1004.4,40,243,25.11
2025-02-25,P003,Coffee Beans 1kg,Food and Drink,903.6,36,207,25.1
2025-02-26,P003,Coffee Beans 1kg,Food and Drink,1050.92,43,164,24.44
2025-02-27,P003,Coffee Beans 1kg,Food and Drink,974.8,40,124,24.37
2025-02-28,P003,Coffee Beans 1kg,Food and Drink,914.4,36,488,25.4
2025-03-01,P003,Coffee Beans 1kg,Food and Drink,1185.6,48,440,24.7
2025-03-02,P003,Coffee Beans 1kg,Food and Drink,1275.5,50,390,25.51
2025-03-03,P003,Coffee Beans 1kg,Food and Drink,816.09,33,357,24.73
2025-03-04,P003,Coffee Beans 1kg,Food and Drink,1119.8,44,313,25.45
2025-03-05,P003,Coffee Beans 1kg,Food and Drink,962.52,39,274,24.68
2025-03-06,P003,Coffee Beans 1kg,Food and Drink,1167.94,46,228,25.39
2025-03-07,P003,Coffee Beans 1kg,Food and Drink,1041.18,42,186,24.79
2025-03-08,P003,Coffee Beans 1kg,Food and Drink,1272.45,51,135,24.95
2025-03-09,P003,Coffee Beans 1kg,Food and Drink,1343.55,53,482,25.35
2025-03-10,P003,Coffee Beans 1kg,Food and Drink,1062.96,43,439,24.72
2025-03-11,P003,Coffee Beans 1kg,Food and Drink,1103.08,44,395,25.07
2025-03-12,P003,Coffee Beans 1kg,Food and Drink,1065.12,42,353,25.36
2025-03-13,P003,Coffee Beans 1kg,Food and Drink,899.28,36,317,24.98
2025-03-14,P003,Coffee Beans 1kg,Food and Drink,934.8,38,279,24.6
2025-03-15,P003,Coffee Beans 1kg,Food and Drink,1383.48,54,225,25.62
2025-03-16,P003,Coffee Beans 1kg,Food and Drink,1124.1,45,180,24.98
2025-03-17,P003,Coffee Beans 1kg,Food and Drink,1075.86,43,137,25.02
2025-03-18,P003,Coffee Beans 1kg,Food and Drink,986.8,40,497,24.67
2025-03-19,P003,Coffee Beans 1kg,Food and Drink,1041.6,42,455,24.8
2025-03-20,P003,Coffee Beans 1kg,Food and Drink,859.86,34,421,25.29
2025-03-21,P003,Coffee Beans 1kg,Food and Drink,1100.0,44,377,25.0
2025-03-22,P003,Coffee Beans 1kg,Food and Drink,1389.3,55,322,25.26
2025-03-23,P003,Coffee Beans 1kg,Food and Drink,1387.1,55,267,25.22
2025-03-24,P003,Coffee Beans 1kg,Food and Drink,1012.8,40,227,25.32
2025-03-25,P003,Coffee Beans 1kg,Food and Drink,1076.72,43,184,25.04
2025-03-26,P003,Coffee Beans 1kg,Food and Drink,927.22,37,147,25.06
2025-03-27,P003,Coffee Beans 1kg,Food and Drink,968.37,39,108,24.83
2025-03-28,P003,Coffee Beans 1kg,Food and Drink,964.08,39,469,24.72
2025-03-29,P003,Coffee Beans 1kg,Food and Drink,1620.48,64,405,25.32
2025-03-30,P003,Coffee Beans 1kg,Food and Drink,1579.52,64,341,24.68
2025-03-31,P003,Coffee Beans 1kg,Food and Drink,1060.81,43,298,24.67
2025-04-01,P003,Coffee Beans 1kg,Food and Drink,990.4,40,258,24.76
2025-04-02,P003,Coffee Beans 1kg,Food and Drink,1169.83,47,211,24.89
2025-04-03,P003,Coffee Beans 1kg,Food and Drink,1181.58,47,164,25.14
2025-04-04,P003,Coffee Beans 1kg,Food and Drink,1255.62,51,113,24.62
2025-04-05,P003,Coffee Beans 1kg,Food and Drink,1567.36,62,451,25.28
2025-04-06,P003,Coffee Beans 1kg,Food and Drink,1312.48,52,399,25.24
2025-04-07,P003,Coffee Beans 1kg,Food and Drink,1121.85,45,354,24.93
2025-04-08,P003,Coffee Beans 1kg,Food and Drink,1017.21,41,313,24.81
2025-04-09,P003,Coffee Beans 1kg,Food and Drink,1274.49,51,262,24.99
2025-04-10,P003,Coffee Beans 1kg,Food and Drink,1165.13,47,215,24.79
2025-04-11,P003,Coffee Beans 1kg,Food and Drink,1035.66,41,174,25.26
2025-04-12,P003,Coffee Beans 1kg,Food and Drink,1269.39,51,123,24.89
2025-04-13,P003,Coffee Beans 1kg,Food and Drink,1451.16,58,465,25.02
2025-04-14,P003,Coffee Beans 1kg,Food and Drink,1103.96,44,421,25.09
2025-04-15,P003,Coffee Beans 1kg,Food and Drink,1182.99,47,374,25.17
2025-04-16,P003,Coffee Beans 1kg,Food and Drink,1021.72,41,333,24.92
2025-04-17,P003,Coffee Beans 1kg,Food and Drink,1235.29,49,284,25.21
2025-04-18,P003,Coffee Beans 1kg,Food and Drink,1003.2,40,244,25.08
2025-04-19,P003,Coffee Beans 1kg,Food and Drink,1250.0,50,194,25.0
2025-04-20,P003,Coffee Beans 1kg,Food and Drink,1707.75,69,125,24.75
2025-04-21,P003,Coffee Beans 1kg,Food and Drink,1082.74,43,482,25.18
2025-04-22,P003,Coffee Beans 1kg,Food and Drink,993.2,40,442,24.83
2025-04-23,P003,Coffee Beans 1kg,Food and Drink,1191.84,48,394,24.83
2025-04-24,P003,Coffee Beans 1kg,Food and Drink,1133.1,45,349,25.18
2025-04-25,P003,Coffee Beans 1kg,Food and Drink,1202.88,48,301,25.06
2025-04-26,P003,Coffee Beans 1kg,Food and Drink,1479.72,59,242,25.08
2025-04-27,P003,Coffee Beans 1kg,Food and Drink,1506.0,60,182,25.1
2025-04-28,P003,Coffee Beans 1kg,Food and Drink,1122.3,45,137,24.94
2025-04-29,P003,Coffee Beans 1kg,Food and Drink,1074.14,43,494,24.98
2025-04-30,P003,Coffee Beans 1kg,Food and Drink,1087.24,44,450,24.71
2025-05-01,P003,Coffee Beans 1kg,Food and Drink,1226.96,49,401,25.04
2025-05-02,P003,Coffee Beans 1kg,Food and Drink,1268.88,51,350,24.88
2025-05-03,P003,Coffee Beans 1kg,Food and Drink,1608.32,64,286,25.13
2025-05-04,P003,Coffee Beans 1kg,Food and Drink,1610.7,65,221,24.78
2025-05-05,P003,Coffee Beans 1kg,Food and Drink,1228.92,49,172,25.08
2025-05-06,P003,Coffee Beans 1kg,Food and Drink,1174.56,48,124,24.47
2025-05-07,P003,Coffee Beans 1kg,Food and Drink,1251.46,49,475,25.54
2025-05-08,P003,Coffee Beans 1kg,Food and Drink,1166.07,47,428,24.81
2025-05-09,P003,Coffee Beans 1kg,Food and Drink,1253.5,50,378,25.07
2025-05-10,P003,Coffee Beans 1kg,Food and Drink,1727.6,70,308,24.68
2025-05-11,P003,Coffee Beans 1kg,Food and Drink,1709.52,68,240,25.14
2025-05-12,P003,Coffee Beans 1kg,Food and Drink,1228.43,49,191,25.07
2025-05-13,P003,Coffee Beans 1kg,Food and Drink,1361.34,54,137,25.21
2025-05-14,P003,Coffee Beans 1kg,Food and Drink,1133.55,45,492,25.19
2025-05-15,P003,Coffee Beans 1kg,Food and Drink,1250.5,50,442,25.01
2025-05-16,P003,Coffee Beans 1kg,Food and Drink,1247.5,50,392,24.95
2025-05-17,P003,Coffee Beans 1kg,Food and Drink,1797.84,72,320,24.97
2025-05-18,P003,Coffee Beans 1kg,Food and Drink,1493.4,60,260,24.89
2025-05-19,P003,Coffee Beans 1kg,Food and Drink,1290.3,51,209,25.3
2025-05-20,P003,Coffee Beans 1kg,Food and Drink,1313.34,53,156,24.78
2025-05-21,P003,Coffee Beans 1kg,Food and Drink,1528.66,61,495,25.06
2025-05-22,P003,Coffee Beans 1kg,Food and Drink,1397.2,56,439,24.95
2025-05-23,P003,Coffee Beans 1kg,Food and Drink,1360.8,54,385,25.2
2025-05-24,P003,Coffee Beans 1kg,Food and Drink,1868.5,74,311,25.25
2025-05-25,P003,Coffee Beans 1kg,Food and Drink,1793.52,72,239,24.91
2025-05-26,P003,Coffee Beans 1kg,Food and Drink,1228.43,49,190,25.07
2025-05-27,P003,Coffee Beans 1kg,Food and Drink,1396.08,56,134,24.93
2025-05-28,P003,Coffee Beans 1kg,Food and Drink,1444.95,57,477,25.35
2025-05-29,P003,Coffee Beans 1kg,Food and Drink,1189.44,48,429,24.78
2025-05-30,P003,Coffee Beans 1kg,Food and Drink,1303.64,52,377,25.07
2025-05-31,P003,Coffee Beans 1kg,Food and Drink,1671.78,66,311,25.33
2025-06-01,P003,Coffee Beans 1kg,Food and Drink,1775.0,71,240,25.0
2025-06-02,P003,Coffee Beans 1kg,Food and Drink,1159.02,47,193,24.66
2025-06-03,P003,Coffee Beans 1kg,Food and Drink,1320.84,54,139,24.46
2025-06-04,P003,Coffee Beans 1kg,Food and Drink,1447.1,58,481,24.95
2025-06-05,P003,Coffee Beans 1kg,Food and Drink,1713.19,67,414,25.57
2025-06-06,P003,Coffee Beans 1kg,Food and Drink,1322.88,53,361,24.96
2025-06-07,P003,Coffee Beans 1kg,Food and Drink,1931.92,76,285,25.42
2025-06-08,P003,Coffee Beans 1kg,Food and Drink,1496.94,61,224,24.54
2025-06-09,P003,Coffee Beans 1kg,Food and Drink,1282.14,51,173,25.14
2025-06-10,P003,Coffee Beans 1kg,Food and Drink,1414.56,56,117,25.26
2025-06-11,P003,Coffee Beans 1kg,Food and Drink,1196.09,49,468,24.41
2025-06-12,P003,Coffee Beans 1kg,Food and Drink,1437.24,58,410,24.78
2025-06-13,P003,Coffee Beans 1kg,Food and Drink,1151.38,46,364,25.03
2025-06-14,P003,Coffee Beans 1kg,Food and Drink,1896.96,76,288,24.96
2025-06-15,P003,Coffee Beans 1kg,Food and Drink,1721.55,69,219,24.95
2025-06-16,P003,Coffee Beans 1kg,Food and Drink,1306.45,53,166,24.65
2025-06-17,P003,Coffee Beans 1kg,Food and Drink,1306.24,52,114,25.12
2025-06-18,P003,Coffee Beans 1kg,Food and Drink,1426.71,57,457,25.03
2025-06-19,P003,Coffee Beans 1kg,Food and Drink,1271.94,51,406,24.94
2025-06-20,P003,Coffee Beans 1kg,Food and Drink,1151.38,46,360,25.03
2025-06-21,P003,Coffee Beans 1kg,Food and Drink,1994.22,81,279,24.62
2025-06-22,P003,Coffee Beans 1kg,Food and Drink,1729.83,69,210,25.07
2025-06-23,P003,Coffee Beans 1kg,Food and Drink,1542.56,62,148,24.88
2025-06-24,P003,Coffee Beans 1kg,Food and Drink,1298.5,53,495,24.5
2025-06-25,P003,Coffee Beans 1kg,Food and Drink,1453.5,57,438,25.5
2025-06-26,P003,Coffee Beans 1kg,Food and Drink,1423.86,57,381,24.98
2025-06-27,P003,Coffee Beans 1kg,Food and Drink,1449.42,58,323,24.99
2025-06-28,P003,Coffee Beans 1kg,Food and Drink,1738.8,69,254,25.2
2025-06-29,P003,Coffee Beans 1kg,Food and Drink,1874.25,75,179,24.99
2025-06-30,P003,Coffee Beans 1kg,Food and Drink,1316.64,52,127,25.32
2025-07-01,P003,Coffee Beans 1kg,Food and Drink,1491.0,60,467,24.85
2025-07-02,P003,Coffee Beans 1kg,Food and Drink,1517.07,61,406,24.87
2025-07-03,P003,Coffee Beans 1kg,Food and Drink,1314.4,53,353,24.8
2025-07-04,P003,Coffee Beans 1kg,Food and Drink,1230.39,49,304,25.11
2025-07-05,P003,Coffee Beans 1kg,Food and Drink,1554.84,63,241,24.68
2025-07-06,P003,Coffee Beans 1kg,Food and Drink,1548.14,62,179,24.97
2025-07-07,P003,Coffee Beans 1kg,Food and Drink,1419.87,57,122,24.91
2025-07-08,P003,Coffee Beans 1kg,Food and Drink,1309.1,53,469,24.7
2025-07-09,P003,Coffee Beans 1kg,Food and Drink,1491.0,60,409,24.85
2025-07-10,P003,Coffee Beans 1kg,Food and Drink,1461.43,59,350,24.77
2025-07-11,P003,Coffee Beans 1kg,Food and Drink,1468.56,58,292,25.32
2025-07-12,P003,Coffee Beans 1kg,Food and Drink,1966.31,79,213,24.89
2025-07-13,P003,Coffee Beans 1kg,Food and Drink,1919.61,77,136,24.93
2025-07-14,P003,Coffee Beans 1kg,Food and Drink,1444.78,58,478,24.91
2025-07-15,P003,Coffee Beans 1kg,Food and Drink,1427.28,57,421,25.04
2025-07-16,P003,Coffee Beans 1kg,Food and Drink,1311.22,53,368,24.74
2025-07-17,P003,Coffee Beans 1kg,Food and Drink,1278.68,52,316,24.59
2025-07-18,P003,Coffee Beans 1kg,Food and Drink,1301.56,52,264,25.03
2025-07-19,P003,Coffee Beans 1kg,Food and Drink,1758.4,70,194,25.12
2025-07-20,P003,Coffee Beans 1kg,Food and Drink,1862.0,76,118,24.5
2025-07-21,P003,Coffee Beans 1kg,Food and Drink,1536.59,61,457,25.19
2025-07-22,P003,Coffee Beans 1kg,Food and Drink,1355.4,54,403,25.1
2025-07-23,P003,Coffee Beans 1kg,Food and Drink,1350.54,54,349,25.01
2025-07-24,P003,Coffee Beans 1kg,Food and Drink,1276.08,52,297,24.54
2025-07-25,P003,Coffee Beans 1kg,Food and Drink,1422.72,57,240,24.96
2025-07-26,P003,Coffee Beans 1kg,Food and Drink,1827.06,74,166,24.69
2025-07-27,P003,Coffee Beans 1kg,Food and Drink,1854.44,74,492,25.06
2025-07-28,P003,Coffee Beans 1kg,Food and Drink,1452.32,58,434,25.04
2025-07-29,P003,Coffee Beans 1kg,Food and Drink,1390.4,55,379,25.28
2025-07-30,P003,Coffee Beans 1kg,Food and Drink,1330.83,53,326,25.11
2025-07-31,P003,Coffee Beans 1kg,Food and Drink,1607.04,64,262,25.11
2025-08-01,P003,Coffee Beans 1kg,Food and Drink,1441.88,58,204,24.86
2025-08-02,P003,Coffee Beans 1kg,Food and Drink,2044.29,83,121,24.63
2025-08-03,P003,Coffee Beans 1kg,Food and Drink,1742.3,70,451,24.89
2025-08-04,P003,Coffee Beans 1kg,Food and Drink,1605.12,64,387,25.08
2025-08-05,P003,Coffee Beans 1kg,Food and Drink,1345.14,54,333,24.91
2025-08-06,P003,Coffee Beans 1kg,Food and Drink,1389.36,56,277,24.81
2025-08-07,P003,Coffee Beans 1kg,Food and Drink,1552.95,63,214,24.65
2025-08-08,P003,Coffee Beans 1kg,Food and Drink,1663.2,66,148,25.2
2025-08-09,P003,Coffee Beans 1kg,Food and Drink,2064.21,83,465,24.87
2025-08-10,P003,Coffee Beans 1kg,Food and Drink,1847.25,75,390,24.63
2025-08-11,P003,Coffee Beans 1kg,Food and Drink,1406.16,56,334,25.11
2025-08-12,P003,Coffee Beans 1kg,Food and Drink,1606.15,65,269,24.71
2025-08-13,P003,Coffee Beans 1kg,Food and Drink,1422.15,57,212,24.95
2025-08-14,P003,Coffee Beans 1kg,Food and Drink,1307.28,52,160,25.14
2025-08-15,P003,Coffee Beans 1kg,Food and Drink,1371.7,55,105,24.94
2025-08-16,P003,Coffee Beans 1kg,Food and Drink,1809.67,73,432,24.79
2025-08-17,P003,Coffee Beans 1kg,Food and Drink,1895.44,76,356,24.94
2025-08-18,P003,Coffee Beans 1kg,Food and Drink,1414.17,57,299,24.81
2025-08-19,P003,Coffee Beans 1kg,Food and Drink,1524.0,60,239,25.4
2025-08-20,P003,Coffee Beans 1kg,Food and Drink,1489.16,59,180,25.24
2025-08-21,P003,Coffee Beans 1kg,Food and Drink,1301.56,52,128,25.03
2025-08-22,P003,Coffee Beans 1kg,Food and Drink,1304.86,53,475,24.62
2025-08-23,P003,Coffee Beans 1kg,Food and Drink,1795.59,71,404,25.29
2025-08-24,P003,Coffee Beans 1kg,Food and Drink,2029.05,81,323,25.05
2025-08-25,P003,Coffee Beans 1kg,Food and Drink,1271.94,51,272,24.94
2025-08-26,P003,Coffee Beans 1kg,Food and Drink,1476.77,59,213,25.03
2025-08-27,P003,Coffee Beans 1kg,Food and Drink,1213.73,49,164,24.77
2025-08-28,P003,Coffee Beans 1kg,Food and Drink,1456.96,58,106,25.12
2025-08-29,P003,Coffee Beans 1kg,Food and Drink,1197.6,48,458,24.95
2025-08-30,P003,Coffee Beans 1kg,Food and Drink,1915.2,76,382,25.2
2025-08-31,P003,Coffee Beans 1kg,Food and Drink,1986.06,79,303,25.14
2025-09-01,P003,Coffee Beans 1kg,Food and Drink,1323.54,54,249,24.51
2025-09-02,P003,Coffee Beans 1kg,Food and Drink,1413.44,56,193,25.24
2025-09-03,P003,Coffee Beans 1kg,Food and Drink,1610.88,64,129,25.17
2025-09-04,P003,Coffee Beans 1kg,Food and Drink,1479.72,59,470,25.08
2025-09-05,P003,Coffee Beans 1kg,Food and Drink,1372.8,55,415,24.96
2025-09-06,P003,Coffee Beans 1kg,Food and Drink,2103.75,85,330,24.75
2025-09-07,P003,Coffee Beans 1kg,Food and Drink,2092.44,84,246,24.91
2025-09-08,P003,Coffee Beans 1kg,Food and Drink,1552.32,63,183,24.64
2025-09-09,P003,Coffee Beans 1kg,Food and Drink,1488.6,60,123,24.81
2025-09-10,P003,Coffee Beans 1kg,Food and Drink,1252.0,50,473,25.04
2025-09-11,P003,Coffee Beans 1kg,Food and Drink,1511.58,61,412,24.78
2025-09-12,P003,Coffee Beans 1kg,Food and Drink,1248.5,50,362,24.97
2025-09-13,P003,Coffee Beans 1kg,Food and Drink,1834.49,73,289,25.13
2025-09-14,P003,Coffee Beans 1kg,Food and Drink,1973.42,79,210,24.98
2025-09-15,P003,Coffee Beans 1kg,Food and Drink,1628.25,65,145,25.05
2025-09-16,P003,Coffee Beans 1kg,Food and Drink,1352.45,55,490,24.59
2025-09-17,P003,Coffee Beans 1kg,Food and Drink,1370.05,55,435,24.91
2025-09-18,P003,Coffee Beans 1kg,Food and Drink,1506.6,60,375,25.11
2025-09-19,P003,Coffee Beans 1kg,Food and Drink,1276.53,51,324,25.03
2025-09-20,P003,Coffee Beans 1kg,Food and Drink,1953.49,77,247,25.37
2025-09-21,P003,Coffee Beans 1kg,Food and Drink,1964.04,78,169,25.18
2025-09-22,P003,Coffee Beans 1kg,Food and Drink,1405.04,56,113,25.09
2025-09-23,P003,Coffee Beans 1kg,Food and Drink,1504.26,61,452,24.66
2025-09-24,P003,Coffee Beans 1kg,Food and Drink,1339.2,54,398,24.8
2025-09-25,P003,Coffee Beans 1kg,Food and Drink,1442.1,57,341,25.3
2025-09-26,P003,Coffee Beans 1kg,Food and Drink,1268.28,52,289,24.39
2025-09-27,P003,Coffee Beans 1kg,Food and Drink,1740.18,69,220,25.22
2025-09-28,P003,Coffee Beans 1kg,Food and Drink,1857.4,74,146,25.1
2025-09-29,P003,Coffee Beans 1kg,Food and Drink,1307.51,53,493,24.67
2025-09-30,P003,Coffee Beans 1kg,Food and Drink,1412.46,57,436,24.78
2025-10-01,P003,Coffee Beans 1kg,Food and Drink,1608.32,64,372,25.13
2025-10-02,P003,Coffee Beans 1kg,Food and Drink,1291.68,52,320,24.84
2025-10-03,P003,Coffee Beans 1kg,Food and Drink,1346.22,54,266,24.93
2025-10-04,P003,Coffee Beans 1kg,Food and Drink,1928.08,77,189,25.04
2025-10-05,P003,Coffee Beans 1kg,Food and Drink,1680.36,66,123,25.46
2025-10-06,P003,Coffee Beans 1kg,Food and Drink,1359.72,54,469,25.18
2025-10-07,P003,Coffee Beans 1kg,Food and Drink,1279.08,51,418,25.08
2025-10-08,P003,Coffee Beans 1kg,Food and Drink,1348.6,55,363,24.52
2025-10-09,P003,Coffee Beans 1kg,Food and Drink,1569.22,62,301,25.31
2025-10-10,P003,Coffee Beans 1kg,Food and Drink,1260.21,51,250,24.71
2025-10-11,P003,Coffee Beans 1kg,Food and Drink,1775.71,71,179,25.01
2025-10-12,P003,Coffee Beans 1kg,Food and Drink,1777.84,71,108,25.04
2025-10-13,P003,Coffee Beans 1kg,Food and Drink,1394.25,55,453,25.35
2025-10-14,P003,Coffee Beans 1kg,Food and Drink,1360.15,55,398,24.73
2025-10-15,P003,Coffee Beans 1kg,Food and Drink,1473.2,58,340,25.4
2025-10-16,P003,Coffee Beans 1kg,Food and Drink,1606.15,65,275,24.71
2025-10-17,P003,Coffee Beans 1kg,Food and Drink,1296.91,53,222,24.47
2025-10-18,P003,Coffee Beans 1kg,Food and Drink,1764.35,71,151,24.85
2025-10-19,P003,Coffee Beans 1kg,Food and Drink,1934.4,78,473,24.8
2025-10-20,P003,Coffee Beans 1kg,Food and Drink,1119.15,45,428,24.87
2025-10-21,P003,Coffee Beans 1kg,Food and Drink,1082.74,43,385,25.18
2025-10-22,P003,Coffee Beans 1kg,Food and Drink,1075.0,43,342,25.0
2025-10-23,P003,Coffee Beans 1kg,Food and Drink,1071.13,43,299,24.91
2025-10-24,P003,Coffee Beans 1kg,Food and Drink,1454.64,58,241,25.08
2025-10-25,P003,Coffee Beans 1kg,Food and Drink,1548.76,62,179,24.98
2025-10-26,P003,Coffee Beans 1kg,Food and Drink,1657.26,66,113,25.11
2025-10-27,P003,Coffee Beans 1kg,Food and Drink,1131.3,45,468,25.14
2025-10-28,P003,Coffee Beans 1kg,Food and Drink,968.37,39,429,24.83
2025-10-29,P003,Coffee Beans 1kg,Food and Drink,1207.2,48,381,25.15
2025-10-30,P003,Coffee Beans 1kg,Food and Drink,1232.0,50,331,24.64
2025-10-31,P003,Coffee Beans 1kg,Food and Drink,1151.84,46,285,25.04
2025-11-01,P003,Coffee Beans 1kg,Food and Drink,1590.4,64,221,24.85
2025-11-02,P003,Coffee Beans 1kg,Food and Drink,1559.92,62,159,25.16
2025-11-03,P003,Coffee Beans 1kg,Food and Drink,1173.59,47,112,24.97
2025-11-04,P003,Coffee Beans 1kg,Food and Drink,1428.54,58,454,24.63
2025-11-05,P003,Coffee Beans 1kg,Food and Drink,1057.98,42,412,25.19
2025-11-06,P003,Coffee Beans 1kg,Food and Drink,1145.86,46,366,24.91
2025-11-07,P003,Coffee Beans 1kg,Food and Drink,1146.78,46,320,24.93
2025-11-08,P003,Coffee Beans 1kg,Food and Drink,1788.49,71,249,25.19
2025-11-09,P003,Coffee Beans 1kg,Food and Drink,1650.88,67,182,24.64
2025-11-10,P003,Coffee Beans 1kg,Food and Drink,1068.32,44,138,24.28
2025-11-11,P003,Coffee Beans 1kg,Food and Drink,1135.35,45,493,25.23
2025-11-12,P003,Coffee Beans 1kg,Food and Drink,1246.5,50,443,24.93
2025-11-13,P003,Coffee Beans 1kg,Food and Drink,1191.36,48,395,24.82
2025-11-14,P003,Coffee Beans 1kg,Food and Drink,1208.64,48,347,25.18
2025-11-15,P003,Coffee Beans 1kg,Food and Drink,1353.24,54,293,25.06
2025-11-16,P003,Coffee Beans 1kg,Food and Drink,1642.74,66,227,24.89
2025-11-17,P003,Coffee Beans 1kg,Food and Drink,1284.5,50,177,25.69
2025-11-18,P003,Coffee Beans 1kg,Food and Drink,1179.23,47,130,25.09
2025-11-19,P003,Coffee Beans 1kg,Food and Drink,1101.76,44,486,25.04
2025-11-20,P003,Coffee Beans 1kg,Food and Drink,1953.12,78,408,25.04
2025-11-21,P003,Coffee Beans 1kg,Food and Drink,1702.72,68,340,25.04
2025-11-22,P003,Coffee Beans 1kg,Food and Drink,2710.8,108,232,25.1
2025-11-23,P003,Coffee Beans 1kg,Food and Drink,2592.72,104,128,24.93
2025-11-24,P003,Coffee Beans 1kg,Food and Drink,1954.68,78,450,25.06
2025-11-25,P003,Coffee Beans 1kg,Food and Drink,1704.76,68,382,25.07
2025-11-26,P003,Coffee Beans 1kg,Food and Drink,1688.44,68,314,24.83
2025-11-27,P003,Coffee Beans 1kg,Food and Drink,1854.44,74,240,25.06
2025-11-28,P003,Coffee Beans 1kg,Food and Drink,1666.5,66,174,25.25
2025-11-29,P003,Coffee Beans 1kg,Food and Drink,2456.19,99,475,24.81
2025-11-30,P003,Coffee Beans 1kg,Food and Drink,2070.85,83,392,24.95
2025-12-01,P003,Coffee Beans 1kg,Food and Drink,1075.86,43,349,25.02
2025-12-02,P003,Coffee Beans 1kg,Food and Drink,1053.07,43,306,24.49
2025-12-03,P003,Coffee Beans 1kg,Food and Drink,1071.13,43,263,24.91
2025-12-04,P003,Coffee Beans 1kg,Food and Drink,1166.54,47,216,24.82
2025-12-05,P003,Coffee Beans 1kg,Food and Drink,1225.5,50,166,24.51
2025-12-06,P003,Coffee Beans 1kg,Food and Drink,1595.52,64,102,24.93
2025-12-07,P003,Coffee Beans 1kg,Food and Drink,1525.61,61,441,25.01
2025-12-08,P003,Coffee Beans 1kg,Food and Drink,1194.72,48,393,24.89
2025-12-09,P003,Coffee Beans 1kg,Food and Drink,1013.6,40,353,25.34
2025-12-10,P003,Coffee Beans 1kg,Food and Drink,1077.15,43,310,25.05
2025-12-11,P003,Coffee Beans 1kg,Food and Drink,1187.04,48,262,24.73
2025-12-12,P003,Coffee Beans 1kg,Food and Drink,1142.64,46,216,24.84
2025-12-13,P003,Coffee Beans 1kg,Food and Drink,1400.56,56,160,25.01
2025-12-14,P003,Coffee Beans 1kg,Food and Drink,1240.0,50,110,24.8
2025-12-15,P003,Coffee Beans 1kg,Food and Drink,1210.08,48,462,25.21
2025-12-16,P003,Coffee Beans 1kg,Food and Drink,1077.15,43,419,25.05
2025-12-17,P003,Coffee Beans 1kg,Food and Drink,1063.86,42,377,25.33
2025-12-18,P003,Coffee Beans 1kg,Food and Drink,1052.1,42,335,25.05
2025-12-19,P003,Coffee Beans 1kg,Food and Drink,1165.6,47,288,24.8
2025-12-20,P003,Coffee Beans 1kg,Food and Drink,2780.93,113,175,24.61
2025-12-21,P003,Coffee Beans 1kg,Food and Drink,2813.7,113,462,24.9
2025-12-22,P003,Coffee Beans 1kg,Food and Drink,1839.0,75,387,24.52
2025-12-23,P003,Coffee Beans 1kg,Food and Drink,1830.02,74,313,24.73
2025-12-24,P003,Coffee Beans 1kg,Food and Drink,1797.12,72,241,24.96
2025-12-25,P003,Coffee Beans 1kg,Food and Drink,2053.28,82,159,25.04
2025-12-26,P003,Coffee Beans 1kg,Food and Drink,1928.16,78,481,24.72
2025-12-27,P003,Coffee Beans 1kg,Food and Drink,2340.48,92,389,25.44
2025-12-28,P003,Coffee Beans 1kg,Food and Drink,2336.8,92,297,25.4
2025-12-29,P003,Coffee Beans 1kg,Food and Drink,1849.26,74,223,24.99
